Entity,Code,Day,total_vaccinations_per_hundred
Solomon Islands,SLB,2021-08-16,8.74
Solomon Islands,SLB,2021-08-31,9.89
Solomon Islands,SLB,2021-09-14,13.5
Solomon Islands,SLB,2021-10-05,17.98
Solomon Islands,SLB,2021-10-12,19.59
Solomon Islands,SLB,2021-10-25,21.1
Solomon Islands,SLB,2021-11-08,23.69
Solomon Islands,SLB,2021-11-22,26.76
Solomon Islands,SLB,2021-11-30,28.72
Solomon Islands,SLB,2021-12-13,31.61
Solomon Islands,SLB,2021-12-20,32.57
Solomon Islands,SLB,2022-01-04,33.98
Solomon Islands,SLB,2022-01-18,35.45
Solomon Islands,SLB,2022-01-24,36.46
Solomon Islands,SLB,2022-01-31,37.43
Solomon Islands,SLB,2022-02-07,38.36
Solomon Islands,SLB,2022-02-21,39.38
Solomon Islands,SLB,2022-02-28,41.59
Solomon Islands,SLB,2022-03-07,43.53
Solomon Islands,SLB,2022-03-21,47.33
Solomon Islands,SLB,2022-03-28,49.44
Solomon Islands,SLB,2022-04-04,49.55
Solomon Islands,SLB,2022-04-11,52.58
Solomon Islands,SLB,2022-04-18,54.25
Solomon Islands,SLB,2022-04-25,58.69
Solomon Islands,SLB,2022-05-02,59.92
Solomon Islands,SLB,2022-05-23,62.41
Solomon Islands,SLB,2022-06-13,63.3
Solomon Islands,SLB,2022-06-20,64.01
Solomon Islands,SLB,2022-07-11,64.77
Solomon Islands,SLB,2022-07-18,66.14
Solomon Islands,SLB,2022-08-08,69.73
Solomon Islands,SLB,2022-08-22,70.93
Solomon Islands,SLB,2022-08-29,71.84
Solomon Islands,SLB,2022-09-12,72.31
Solomon Islands,SLB,2022-09-26,73.17
Solomon Islands,SLB,2022-10-04,74.25
Solomon Islands,SLB,2022-10-17,74.97
Solomon Islands,SLB,2022-10-24,75.4
Solomon Islands,SLB,2022-10-31,86.43
Somalia,SOM,2021-04-17,0.67
Somalia,SOM,2021-05-02,0.7
Somalia,SOM,2021-05-16,0.71
Somalia,SOM,2021-05-24,0.71
Somalia,SOM,2021-05-25,0.71
Somalia,SOM,2021-05-27,0.74
Somalia,SOM,2021-05-31,0.76
Somalia,SOM,2021-06-02,0.78
Somalia,SOM,2021-06-08,0.81
Somalia,SOM,2021-06-09,0.81
Somalia,SOM,2021-06-12,0.88
Somalia,SOM,2021-06-14,0.89
Somalia,SOM,2021-06-17,0.9
Somalia,SOM,2021-06-18,0.91
Somalia,SOM,2021-06-20,0.93
Somalia,SOM,2021-06-22,1.01
Somalia,SOM,2021-06-23,1.08
Somalia,SOM,2021-06-28,1.16
Somalia,SOM,2021-06-29,1.18
Somalia,SOM,2021-07-06,1.33
Somalia,SOM,2021-07-08,1.34
Somalia,SOM,2021-07-11,1.42
Somalia,SOM,2021-08-02,1.59
Somalia,SOM,2021-08-21,1.61
Somalia,SOM,2021-08-30,1.65
Somalia,SOM,2021-09-01,1.68
Somalia,SOM,2021-09-06,1.76
Somalia,SOM,2021-09-11,1.93
Somalia,SOM,2021-09-15,2
Somalia,SOM,2021-09-20,2.22
Somalia,SOM,2021-09-23,2.45
Somalia,SOM,2021-09-26,2.64
Somalia,SOM,2021-09-28,2.71
Somalia,SOM,2021-09-29,2.81
Somalia,SOM,2021-10-06,3.08
Somalia,SOM,2021-10-14,3.41
Somalia,SOM,2021-10-17,3.68
Somalia,SOM,2021-10-26,3.72
Somalia,SOM,2021-10-31,3.8
Somalia,SOM,2021-11-03,3.87
Somalia,SOM,2021-11-05,3.93
Somalia,SOM,2021-11-13,5.48
Somalia,SOM,2021-12-09,6.52
Somalia,SOM,2021-12-20,7.78
Somalia,SOM,2021-12-23,8.26
Somalia,SOM,2021-12-26,8.55
Somalia,SOM,2022-01-16,9.15
Somalia,SOM,2022-02-06,9.34
Somalia,SOM,2022-02-10,9.43
Somalia,SOM,2022-02-26,10.2
Somalia,SOM,2022-02-28,10.45
Somalia,SOM,2022-03-17,13.27
Somalia,SOM,2022-03-22,13.61
Somalia,SOM,2022-04-04,14.08
Somalia,SOM,2022-04-11,14.27
Somalia,SOM,2022-04-26,15.07
Somalia,SOM,2022-05-08,15.22
Somalia,SOM,2022-05-13,15.23
Somalia,SOM,2022-05-18,15.41
Somalia,SOM,2022-06-01,15.83
Somalia,SOM,2022-06-13,17.03
Somalia,SOM,2022-06-19,17.56
Somalia,SOM,2022-06-27,17.86
Somalia,SOM,2022-06-28,17.86
Somalia,SOM,2022-07-07,17.95
Somalia,SOM,2022-07-13,18.56
Somalia,SOM,2022-07-19,19.01
Somalia,SOM,2022-07-27,20.74
Somalia,SOM,2022-08-15,22.38
Somalia,SOM,2022-08-21,25.24
Somalia,SOM,2022-08-29,25.63
Somalia,SOM,2022-09-12,27.06
Somalia,SOM,2022-09-18,28.58
Somalia,SOM,2022-09-25,31.22
Somalia,SOM,2022-09-27,32.15
Somalia,SOM,2022-10-02,35.32
Somalia,SOM,2022-10-11,40.91
Somalia,SOM,2022-10-20,45.41
Somalia,SOM,2022-10-30,46.22
Somalia,SOM,2022-11-15,46.22
Somalia,SOM,2022-12-22,48.42
Somalia,SOM,2023-01-02,49.59
Somalia,SOM,2023-04-30,53.67
Somalia,SOM,2023-07-25,59.98
South Africa,ZAF,2021-02-16,0
South Africa,ZAF,2021-02-18,0
South Africa,ZAF,2021-02-19,0.01
South Africa,ZAF,2021-02-20,0.02
South Africa,ZAF,2021-02-21,0.03
South Africa,ZAF,2021-02-22,0.04
South Africa,ZAF,2021-02-23,0.05
South Africa,ZAF,2021-02-24,0.07
South Africa,ZAF,2021-02-25,0.09
South Africa,ZAF,2021-02-26,0.11
South Africa,ZAF,2021-02-27,0.11
South Africa,ZAF,2021-02-28,0.12
South Africa,ZAF,2021-03-01,0.12
South Africa,ZAF,2021-03-02,0.13
South Africa,ZAF,2021-03-03,0.14
South Africa,ZAF,2021-03-04,0.15
South Africa,ZAF,2021-03-05,0.17
South Africa,ZAF,2021-03-06,0.17
South Africa,ZAF,2021-03-08,0.17
South Africa,ZAF,2021-03-09,0.18
South Africa,ZAF,2021-03-10,0.22
South Africa,ZAF,2021-03-11,0.23
South Africa,ZAF,2021-03-12,0.24
South Africa,ZAF,2021-03-13,0.24
South Africa,ZAF,2021-03-15,0.25
South Africa,ZAF,2021-03-16,0.26
South Africa,ZAF,2021-03-17,0.28
South Africa,ZAF,2021-03-18,0.3
South Africa,ZAF,2021-03-19,0.31
South Africa,ZAF,2021-03-23,0.32
South Africa,ZAF,2021-03-24,0.35
South Africa,ZAF,2021-03-25,0.37
South Africa,ZAF,2021-03-26,0.39
South Africa,ZAF,2021-03-27,0.39
South Africa,ZAF,2021-03-29,0.4
South Africa,ZAF,2021-03-30,0.42
South Africa,ZAF,2021-03-31,0.44
South Africa,ZAF,2021-04-01,0.45
South Africa,ZAF,2021-04-06,0.45
South Africa,ZAF,2021-04-07,0.47
South Africa,ZAF,2021-04-08,0.47
South Africa,ZAF,2021-04-09,0.48
South Africa,ZAF,2021-04-10,0.48
South Africa,ZAF,2021-04-12,0.48
South Africa,ZAF,2021-04-13,0.49
South Africa,ZAF,2021-04-28,0.5
South Africa,ZAF,2021-04-29,0.51
South Africa,ZAF,2021-04-30,0.53
South Africa,ZAF,2021-05-01,0.53
South Africa,ZAF,2021-05-03,0.55
South Africa,ZAF,2021-05-04,0.59
South Africa,ZAF,2021-05-05,0.61
South Africa,ZAF,2021-05-07,0.64
South Africa,ZAF,2021-05-08,0.64
South Africa,ZAF,2021-05-10,0.66
South Africa,ZAF,2021-05-11,0.69
South Africa,ZAF,2021-05-12,0.72
South Africa,ZAF,2021-05-13,0.76
South Africa,ZAF,2021-05-14,0.79
South Africa,ZAF,2021-05-15,0.8
South Africa,ZAF,2021-05-16,0.8
South Africa,ZAF,2021-05-18,0.87
South Africa,ZAF,2021-05-19,0.93
South Africa,ZAF,2021-05-20,1
South Africa,ZAF,2021-05-21,1.07
South Africa,ZAF,2021-05-22,1.08
South Africa,ZAF,2021-05-23,1.09
South Africa,ZAF,2021-05-24,1.17
South Africa,ZAF,2021-05-25,1.27
South Africa,ZAF,2021-05-26,1.38
South Africa,ZAF,2021-05-27,1.5
South Africa,ZAF,2021-05-28,1.61
South Africa,ZAF,2021-05-29,1.62
South Africa,ZAF,2021-05-30,1.62
South Africa,ZAF,2021-05-31,1.74
South Africa,ZAF,2021-06-01,1.87
South Africa,ZAF,2021-06-02,1.99
South Africa,ZAF,2021-06-03,2.12
South Africa,ZAF,2021-06-04,2.23
South Africa,ZAF,2021-06-05,2.24
South Africa,ZAF,2021-06-06,2.25
South Africa,ZAF,2021-06-07,2.39
South Africa,ZAF,2021-06-08,2.55
South Africa,ZAF,2021-06-09,2.7
South Africa,ZAF,2021-06-10,2.82
South Africa,ZAF,2021-06-11,2.95
South Africa,ZAF,2021-06-12,2.96
South Africa,ZAF,2021-06-13,2.97
South Africa,ZAF,2021-06-14,3.13
South Africa,ZAF,2021-06-15,3.28
South Africa,ZAF,2021-06-16,3.3
South Africa,ZAF,2021-06-17,3.46
South Africa,ZAF,2021-06-18,3.57
South Africa,ZAF,2021-06-19,3.58
South Africa,ZAF,2021-06-21,3.72
South Africa,ZAF,2021-06-24,4.26
South Africa,ZAF,2021-06-25,4.44
South Africa,ZAF,2021-06-26,4.48
South Africa,ZAF,2021-06-27,4.64
South Africa,ZAF,2021-06-28,4.65
South Africa,ZAF,2021-06-29,4.84
South Africa,ZAF,2021-06-30,5.05
South Africa,ZAF,2021-07-01,5.27
South Africa,ZAF,2021-07-03,5.52
South Africa,ZAF,2021-07-04,5.53
South Africa,ZAF,2021-07-05,5.79
South Africa,ZAF,2021-07-06,6.06
South Africa,ZAF,2021-07-08,6.71
South Africa,ZAF,2021-07-09,7.02
South Africa,ZAF,2021-07-10,7.07
South Africa,ZAF,2021-07-12,7.33
South Africa,ZAF,2021-07-13,7.57
South Africa,ZAF,2021-07-15,8.43
South Africa,ZAF,2021-07-19,8.51
South Africa,ZAF,2021-07-20,8.9
South Africa,ZAF,2021-07-22,10.16
South Africa,ZAF,2021-07-23,10.53
South Africa,ZAF,2021-07-25,10.66
South Africa,ZAF,2021-07-26,11.04
South Africa,ZAF,2021-07-27,11.44
South Africa,ZAF,2021-07-29,12.18
South Africa,ZAF,2021-08-01,12.61
South Africa,ZAF,2021-08-02,12.64
South Africa,ZAF,2021-08-03,13.33
South Africa,ZAF,2021-08-05,13.66
South Africa,ZAF,2021-08-08,14.36
South Africa,ZAF,2021-08-10,14.71
South Africa,ZAF,2021-08-12,15.34
South Africa,ZAF,2021-08-15,15.67
South Africa,ZAF,2021-08-16,15.96
South Africa,ZAF,2021-08-18,16.63
South Africa,ZAF,2021-08-19,16.98
South Africa,ZAF,2021-08-20,17.42
South Africa,ZAF,2021-08-22,17.5
South Africa,ZAF,2021-08-23,18.02
South Africa,ZAF,2021-08-24,18.49
South Africa,ZAF,2021-08-27,19.91
South Africa,ZAF,2021-08-30,20.52
South Africa,ZAF,2021-08-31,20.98
South Africa,ZAF,2021-09-01,21.44
South Africa,ZAF,2021-09-02,21.89
South Africa,ZAF,2021-09-05,22.46
South Africa,ZAF,2021-09-07,23.19
South Africa,ZAF,2021-09-09,23.59
South Africa,ZAF,2021-09-10,24.39
South Africa,ZAF,2021-09-11,24.49
South Africa,ZAF,2021-09-12,24.53
South Africa,ZAF,2021-09-13,24.92
South Africa,ZAF,2021-09-14,25.36
South Africa,ZAF,2021-09-15,25.79
South Africa,ZAF,2021-09-16,26.19
South Africa,ZAF,2021-09-19,26.7
South Africa,ZAF,2021-09-21,27.31
South Africa,ZAF,2021-09-22,27.65
South Africa,ZAF,2021-09-23,27.97
South Africa,ZAF,2021-09-24,28.02
South Africa,ZAF,2021-09-26,28.1
South Africa,ZAF,2021-09-27,28.38
South Africa,ZAF,2021-09-30,29.23
South Africa,ZAF,2021-10-03,29.84
South Africa,ZAF,2021-10-05,30.53
South Africa,ZAF,2021-10-06,30.91
South Africa,ZAF,2021-10-08,31.28
South Africa,ZAF,2021-10-11,31.79
South Africa,ZAF,2021-10-13,32.86
South Africa,ZAF,2021-10-15,33.23
South Africa,ZAF,2021-10-17,33.73
South Africa,ZAF,2021-10-19,34.36
South Africa,ZAF,2021-10-23,35.56
South Africa,ZAF,2021-10-25,35.92
South Africa,ZAF,2021-10-30,37.34
South Africa,ZAF,2021-10-31,37.37
South Africa,ZAF,2021-11-02,37.79
South Africa,ZAF,2021-11-03,38.07
South Africa,ZAF,2021-11-04,38.34
South Africa,ZAF,2021-11-06,38.56
South Africa,ZAF,2021-11-07,38.65
South Africa,ZAF,2021-11-08,38.84
South Africa,ZAF,2021-11-09,39.07
South Africa,ZAF,2021-11-10,39.3
South Africa,ZAF,2021-11-12,39.79
South Africa,ZAF,2021-11-13,39.92
South Africa,ZAF,2021-11-14,39.99
South Africa,ZAF,2021-11-15,40.21
South Africa,ZAF,2021-11-16,40.43
South Africa,ZAF,2021-11-17,40.65
South Africa,ZAF,2021-11-18,40.86
South Africa,ZAF,2021-11-20,41.12
South Africa,ZAF,2021-11-21,41.15
South Africa,ZAF,2021-11-22,41.33
South Africa,ZAF,2021-11-23,41.53
South Africa,ZAF,2021-11-24,41.74
South Africa,ZAF,2021-11-26,42.14
South Africa,ZAF,2021-11-27,42.2
South Africa,ZAF,2021-11-29,42.49
South Africa,ZAF,2021-11-30,42.78
South Africa,ZAF,2021-12-01,43.05
South Africa,ZAF,2021-12-02,43.59
South Africa,ZAF,2021-12-04,43.95
South Africa,ZAF,2021-12-05,43.99
South Africa,ZAF,2021-12-06,44.23
South Africa,ZAF,2021-12-07,44.48
South Africa,ZAF,2021-12-08,44.72
South Africa,ZAF,2021-12-10,45.15
South Africa,ZAF,2021-12-12,45.23
South Africa,ZAF,2021-12-13,45.39
South Africa,ZAF,2021-12-14,45.58
South Africa,ZAF,2021-12-15,45.75
South Africa,ZAF,2021-12-16,45.9
South Africa,ZAF,2021-12-19,45.94
South Africa,ZAF,2021-12-21,46.18
South Africa,ZAF,2021-12-24,46.4
South Africa,ZAF,2021-12-26,46.41
South Africa,ZAF,2021-12-27,46.41
South Africa,ZAF,2021-12-28,46.5
South Africa,ZAF,2021-12-29,46.59
South Africa,ZAF,2022-01-01,46.69
South Africa,ZAF,2022-01-02,46.7
South Africa,ZAF,2022-01-03,46.79
South Africa,ZAF,2022-01-04,47
South Africa,ZAF,2022-01-07,47.24
South Africa,ZAF,2022-01-09,47.28
South Africa,ZAF,2022-01-10,47.61
South Africa,ZAF,2022-01-11,47.78
South Africa,ZAF,2022-01-12,47.93
South Africa,ZAF,2022-01-13,48.08
South Africa,ZAF,2022-01-14,48.23
South Africa,ZAF,2022-01-15,48.26
South Africa,ZAF,2022-01-16,48.27
South Africa,ZAF,2022-01-17,48.42
South Africa,ZAF,2022-01-18,48.56
South Africa,ZAF,2022-01-19,48.7
South Africa,ZAF,2022-01-20,48.84
South Africa,ZAF,2022-01-21,48.99
South Africa,ZAF,2022-01-22,49.03
South Africa,ZAF,2022-01-24,49.17
South Africa,ZAF,2022-01-26,49.46
South Africa,ZAF,2022-01-27,49.59
South Africa,ZAF,2022-01-28,49.73
South Africa,ZAF,2022-01-30,49.78
South Africa,ZAF,2022-01-31,49.9
South Africa,ZAF,2022-02-02,50.14
South Africa,ZAF,2022-02-03,50.26
South Africa,ZAF,2022-02-06,50.41
South Africa,ZAF,2022-02-09,50.75
South Africa,ZAF,2022-02-11,50.99
South Africa,ZAF,2022-02-12,51.02
South Africa,ZAF,2022-02-13,51.04
South Africa,ZAF,2022-02-14,51.14
South Africa,ZAF,2022-02-16,51.39
South Africa,ZAF,2022-02-17,51.52
South Africa,ZAF,2022-02-19,51.69
South Africa,ZAF,2022-02-20,51.7
South Africa,ZAF,2022-02-22,51.96
South Africa,ZAF,2022-02-23,52.12
South Africa,ZAF,2022-02-25,52.43
South Africa,ZAF,2022-02-27,52.49
South Africa,ZAF,2022-03-01,52.85
South Africa,ZAF,2022-03-04,53.41
South Africa,ZAF,2022-03-05,53.46
South Africa,ZAF,2022-03-06,53.47
South Africa,ZAF,2022-03-07,53.64
South Africa,ZAF,2022-03-09,53.8
South Africa,ZAF,2022-03-10,53.97
South Africa,ZAF,2022-03-11,54.29
South Africa,ZAF,2022-03-13,54.33
South Africa,ZAF,2022-03-14,54.34
South Africa,ZAF,2022-03-15,54.48
South Africa,ZAF,2022-03-16,54.63
South Africa,ZAF,2022-03-17,54.79
South Africa,ZAF,2022-03-18,54.94
South Africa,ZAF,2022-03-19,55.08
South Africa,ZAF,2022-03-20,55.11
South Africa,ZAF,2022-03-21,55.12
South Africa,ZAF,2022-03-22,55.14
South Africa,ZAF,2022-03-23,55.27
South Africa,ZAF,2022-03-24,55.43
South Africa,ZAF,2022-03-25,55.59
South Africa,ZAF,2022-03-26,55.73
South Africa,ZAF,2022-03-27,55.77
South Africa,ZAF,2022-03-29,55.91
South Africa,ZAF,2022-03-30,56.05
South Africa,ZAF,2022-03-31,56.19
South Africa,ZAF,2022-04-01,56.33
South Africa,ZAF,2022-04-04,56.47
South Africa,ZAF,2022-04-05,56.56
South Africa,ZAF,2022-04-06,56.65
South Africa,ZAF,2022-04-07,56.75
South Africa,ZAF,2022-04-08,56.86
South Africa,ZAF,2022-04-09,56.96
South Africa,ZAF,2022-04-10,57
South Africa,ZAF,2022-04-11,57.01
South Africa,ZAF,2022-04-12,57.09
South Africa,ZAF,2022-04-13,57.19
South Africa,ZAF,2022-04-14,57.28
South Africa,ZAF,2022-04-15,57.35
South Africa,ZAF,2022-04-18,57.37
South Africa,ZAF,2022-04-19,57.38
South Africa,ZAF,2022-04-20,57.46
South Africa,ZAF,2022-04-21,57.55
South Africa,ZAF,2022-04-22,57.65
South Africa,ZAF,2022-04-23,57.76
South Africa,ZAF,2022-04-25,57.77
South Africa,ZAF,2022-04-26,57.87
South Africa,ZAF,2022-04-27,57.98
South Africa,ZAF,2022-04-28,58
South Africa,ZAF,2022-04-29,58.11
South Africa,ZAF,2022-04-30,58.21
South Africa,ZAF,2022-05-01,58.23
South Africa,ZAF,2022-05-02,58.24
South Africa,ZAF,2022-05-03,58.25
South Africa,ZAF,2022-05-04,58.34
South Africa,ZAF,2022-05-05,58.44
South Africa,ZAF,2022-05-06,58.53
South Africa,ZAF,2022-05-07,58.62
South Africa,ZAF,2022-05-08,58.65
South Africa,ZAF,2022-05-09,58.65
South Africa,ZAF,2022-05-10,58.74
South Africa,ZAF,2022-05-11,58.84
South Africa,ZAF,2022-05-12,58.95
South Africa,ZAF,2022-05-13,59.06
South Africa,ZAF,2022-05-14,59.15
South Africa,ZAF,2022-05-15,59.17
South Africa,ZAF,2022-05-16,59.17
South Africa,ZAF,2022-05-17,59.26
South Africa,ZAF,2022-05-18,59.37
South Africa,ZAF,2022-05-19,59.47
South Africa,ZAF,2022-05-20,59.57
South Africa,ZAF,2022-05-21,59.66
South Africa,ZAF,2022-05-22,59.67
South Africa,ZAF,2022-05-23,59.68
South Africa,ZAF,2022-05-24,59.76
South Africa,ZAF,2022-05-25,59.85
South Africa,ZAF,2022-05-26,59.95
South Africa,ZAF,2022-05-27,60.04
South Africa,ZAF,2022-05-28,60.12
South Africa,ZAF,2022-05-29,60.13
South Africa,ZAF,2022-05-30,60.14
South Africa,ZAF,2022-05-31,60.21
South Africa,ZAF,2022-06-01,60.28
South Africa,ZAF,2022-06-02,60.35
South Africa,ZAF,2022-06-03,60.43
South Africa,ZAF,2022-06-04,60.49
South Africa,ZAF,2022-06-05,60.5
South Africa,ZAF,2022-06-06,60.51
South Africa,ZAF,2022-06-07,60.57
South Africa,ZAF,2022-06-08,60.64
South Africa,ZAF,2022-06-09,60.71
South Africa,ZAF,2022-06-10,60.78
South Africa,ZAF,2022-06-11,60.84
South Africa,ZAF,2022-06-12,60.85
South Africa,ZAF,2022-06-13,60.86
South Africa,ZAF,2022-06-14,60.92
South Africa,ZAF,2022-06-15,60.98
South Africa,ZAF,2022-06-16,61.04
South Africa,ZAF,2022-06-17,61.05
South Africa,ZAF,2022-06-18,61.1
South Africa,ZAF,2022-06-19,61.11
South Africa,ZAF,2022-06-20,61.11
South Africa,ZAF,2022-06-21,61.17
South Africa,ZAF,2022-06-22,61.22
South Africa,ZAF,2022-06-23,61.28
South Africa,ZAF,2022-06-24,61.33
South Africa,ZAF,2022-06-25,61.37
South Africa,ZAF,2022-06-26,61.37
South Africa,ZAF,2022-06-27,61.38
South Africa,ZAF,2022-06-28,61.41
South Africa,ZAF,2022-06-29,61.45
South Africa,ZAF,2022-06-30,61.48
South Africa,ZAF,2022-07-01,61.51
South Africa,ZAF,2022-07-02,61.54
South Africa,ZAF,2022-07-03,61.54
South Africa,ZAF,2022-07-04,61.54
South Africa,ZAF,2022-07-05,61.57
South Africa,ZAF,2022-07-06,61.6
South Africa,ZAF,2022-07-07,61.63
South Africa,ZAF,2022-07-08,61.66
South Africa,ZAF,2022-07-09,61.69
South Africa,ZAF,2022-07-11,61.69
South Africa,ZAF,2022-07-12,61.71
South Africa,ZAF,2022-07-13,61.74
South Africa,ZAF,2022-07-14,61.77
South Africa,ZAF,2022-07-15,61.8
South Africa,ZAF,2022-07-16,61.82
South Africa,ZAF,2022-07-19,61.85
South Africa,ZAF,2022-07-20,61.88
South Africa,ZAF,2022-07-21,61.91
South Africa,ZAF,2022-07-22,61.94
South Africa,ZAF,2022-07-23,61.96
South Africa,ZAF,2022-07-26,61.99
South Africa,ZAF,2022-07-27,62.02
South Africa,ZAF,2022-07-28,62.05
South Africa,ZAF,2022-07-29,62.08
South Africa,ZAF,2022-07-30,62.1
South Africa,ZAF,2022-08-02,62.13
South Africa,ZAF,2022-08-03,62.15
South Africa,ZAF,2022-08-04,62.18
South Africa,ZAF,2022-08-05,62.2
South Africa,ZAF,2022-08-06,62.22
South Africa,ZAF,2022-08-09,62.24
South Africa,ZAF,2022-08-10,62.24
South Africa,ZAF,2022-08-11,62.26
South Africa,ZAF,2022-08-12,62.29
South Africa,ZAF,2022-08-13,62.3
South Africa,ZAF,2022-08-14,62.31
South Africa,ZAF,2022-08-15,62.31
South Africa,ZAF,2022-08-16,62.33
South Africa,ZAF,2022-08-17,62.35
South Africa,ZAF,2022-08-18,62.37
South Africa,ZAF,2022-08-19,62.39
South Africa,ZAF,2022-08-20,62.41
South Africa,ZAF,2022-08-21,62.41
South Africa,ZAF,2022-08-22,62.41
South Africa,ZAF,2022-08-23,62.43
South Africa,ZAF,2022-08-24,62.45
South Africa,ZAF,2022-08-25,62.47
South Africa,ZAF,2022-08-26,62.49
South Africa,ZAF,2022-08-27,62.5
South Africa,ZAF,2022-08-28,62.5
South Africa,ZAF,2022-08-29,62.51
South Africa,ZAF,2022-08-30,62.52
South Africa,ZAF,2022-08-31,62.54
South Africa,ZAF,2022-09-01,62.55
South Africa,ZAF,2022-09-02,62.57
South Africa,ZAF,2022-09-03,62.59
South Africa,ZAF,2022-09-04,62.59
South Africa,ZAF,2022-09-05,62.59
South Africa,ZAF,2022-09-06,62.6
South Africa,ZAF,2022-09-07,62.62
South Africa,ZAF,2022-09-08,62.64
South Africa,ZAF,2022-09-09,62.65
South Africa,ZAF,2022-09-10,62.67
South Africa,ZAF,2022-09-11,62.67
South Africa,ZAF,2022-09-12,62.67
South Africa,ZAF,2022-09-13,62.68
South Africa,ZAF,2022-09-14,62.7
South Africa,ZAF,2022-09-15,62.72
South Africa,ZAF,2022-09-16,62.73
South Africa,ZAF,2022-09-18,62.74
South Africa,ZAF,2022-09-19,62.75
South Africa,ZAF,2022-09-20,62.76
South Africa,ZAF,2022-09-21,62.77
South Africa,ZAF,2022-09-22,62.78
South Africa,ZAF,2022-09-23,62.79
South Africa,ZAF,2022-09-24,62.8
South Africa,ZAF,2022-09-25,62.8
South Africa,ZAF,2022-09-26,62.8
South Africa,ZAF,2022-09-27,62.81
South Africa,ZAF,2022-09-28,62.82
South Africa,ZAF,2022-09-29,62.84
South Africa,ZAF,2022-09-30,62.85
South Africa,ZAF,2022-10-04,62.87
South Africa,ZAF,2022-10-05,62.88
South Africa,ZAF,2022-10-06,62.89
South Africa,ZAF,2022-10-07,62.9
South Africa,ZAF,2022-10-08,62.91
South Africa,ZAF,2022-10-09,62.91
South Africa,ZAF,2022-10-10,62.91
South Africa,ZAF,2022-10-11,62.92
South Africa,ZAF,2022-10-12,62.93
South Africa,ZAF,2022-10-14,62.96
South Africa,ZAF,2022-10-15,62.97
South Africa,ZAF,2022-10-16,62.97
South Africa,ZAF,2022-10-17,62.97
South Africa,ZAF,2022-10-18,62.99
South Africa,ZAF,2022-10-19,63
South Africa,ZAF,2022-10-20,63.01
South Africa,ZAF,2022-10-21,63.03
South Africa,ZAF,2022-10-23,63.04
South Africa,ZAF,2022-10-24,63.04
South Africa,ZAF,2022-10-25,63.06
South Africa,ZAF,2022-10-26,63.07
South Africa,ZAF,2022-10-27,63.08
South Africa,ZAF,2022-10-28,63.1
South Africa,ZAF,2022-10-29,63.1
South Africa,ZAF,2022-10-30,63.11
South Africa,ZAF,2022-11-01,63.12
South Africa,ZAF,2022-11-02,63.13
South Africa,ZAF,2022-11-03,63.14
South Africa,ZAF,2022-11-04,63.16
South Africa,ZAF,2022-11-05,63.17
South Africa,ZAF,2022-11-06,63.17
South Africa,ZAF,2022-11-07,63.17
South Africa,ZAF,2022-11-08,63.18
South Africa,ZAF,2022-11-09,63.19
South Africa,ZAF,2022-11-10,63.21
South Africa,ZAF,2022-11-11,63.22
South Africa,ZAF,2022-11-12,63.23
South Africa,ZAF,2022-11-13,63.23
South Africa,ZAF,2022-11-14,63.23
South Africa,ZAF,2022-11-15,63.25
South Africa,ZAF,2022-11-16,63.26
South Africa,ZAF,2022-11-17,63.28
South Africa,ZAF,2022-11-18,63.29
South Africa,ZAF,2022-11-19,63.3
South Africa,ZAF,2022-11-20,63.3
South Africa,ZAF,2022-11-21,63.3
South Africa,ZAF,2022-11-22,63.32
South Africa,ZAF,2022-11-23,63.33
South Africa,ZAF,2022-11-24,63.34
South Africa,ZAF,2022-11-25,63.35
South Africa,ZAF,2022-11-26,63.36
South Africa,ZAF,2022-11-27,63.36
South Africa,ZAF,2022-11-28,63.37
South Africa,ZAF,2022-11-29,63.38
South Africa,ZAF,2022-11-30,63.39
South Africa,ZAF,2022-12-01,63.4
South Africa,ZAF,2022-12-02,63.42
South Africa,ZAF,2022-12-03,63.43
South Africa,ZAF,2022-12-04,63.43
South Africa,ZAF,2022-12-05,63.43
South Africa,ZAF,2022-12-06,63.44
South Africa,ZAF,2022-12-07,63.45
South Africa,ZAF,2022-12-08,63.46
South Africa,ZAF,2022-12-09,63.47
South Africa,ZAF,2022-12-10,63.47
South Africa,ZAF,2022-12-11,63.47
South Africa,ZAF,2022-12-13,63.48
South Africa,ZAF,2022-12-14,63.49
South Africa,ZAF,2022-12-15,63.5
South Africa,ZAF,2022-12-16,63.51
South Africa,ZAF,2022-12-17,63.51
South Africa,ZAF,2022-12-18,63.51
South Africa,ZAF,2022-12-20,63.51
South Africa,ZAF,2022-12-21,63.52
South Africa,ZAF,2022-12-22,63.52
South Africa,ZAF,2022-12-23,63.53
South Africa,ZAF,2022-12-24,63.53
South Africa,ZAF,2022-12-25,63.53
South Africa,ZAF,2022-12-26,63.53
South Africa,ZAF,2023-02-26,64.41
South Africa,ZAF,2023-03-12,64.46
South Africa,ZAF,2023-03-19,64.52
South Africa,ZAF,2023-04-02,64.63
South Africa,ZAF,2023-04-16,64.73
South Africa,ZAF,2023-04-30,64.8
South Africa,ZAF,2023-05-14,64.85
South Africa,ZAF,2023-06-04,64.92
South Africa,ZAF,2023-09-24,69.79
South America,,2020-12-24,0
South America,,2020-12-25,0
South America,,2020-12-26,0
South America,,2020-12-27,0
South America,,2020-12-28,0
